drug,prot,score
ZINC000001543566,Q4QBL1,61.18
ZINC000005932901,Q4QBL1,61.18
ZINC000035836133,O97193,61.19
ZINC000019132424,O97193,61.2
ZINC000035653007,O97193,61.2
ZINC000035653009,O97193,61.2
ZINC000004474668,Q27686,61.22
ZINC000150338755,Q4QHJ8,61.24
ZINC000001544545,Q4QHJ8,61.25
ZINC000306122005,Q27686,61.27
ZINC000254134439,Q27686,61.27
ZINC000043175812,O15826,61.27
ZINC000003935130,Q27686,61.27
ZINC000000896838,O97193,61.31
ZINC000003833846,Q27686,61.31
ZINC000000000686,O97193,61.31
ZINC000043211396,Q6TUJ5,61.32
ZINC000043211394,Q6TUJ5,61.32
ZINC000003780554,Q27686,61.33
ZINC000000011044,O97193,61.34
ZINC000072693284,Q4QBL1,61.34
ZINC000053683271,Q4QBL1,61.34
ZINC000054053579,Q4QBL1,61.34
ZINC000261527196,Q4QBL1,61.34
ZINC000003917540,Q4QBL1,61.34
ZINC000005161047,O97193,61.34
ZINC000100022637,O15826,61.34
ZINC000001537480,O97193,61.34
ZINC000003824868,O97193,61.35
ZINC000001530618,Q27686,61.35
ZINC000001530617,Q27686,61.35
ZINC000034804182,O15826,61.38
ZINC000095618657,O97193,61.4
ZINC000019364228,O97193,61.41
ZINC000019364226,O97193,61.41
ZINC000000600547,O97193,61.42
ZINC000003881421,O97193,61.43
ZINC000038255464,O15826,61.45
ZINC000001481826,O97193,61.47
ZINC000005140766,O97193,61.47
ZINC000013916716,O97193,61.47
ZINC000003830962,O15826,61.51
ZINC000000004901,O97193,61.51
ZINC000256787842,O15826,61.51
ZINC000034001955,O15826,61.53
ZINC000003875469,Q4QHJ8,61.54
ZINC000003870431,O97193,61.57
ZINC000160587624,O15826,61.62
ZINC000000007384,O97193,61.62
ZINC000160486003,Q4QHJ8,61.63
ZINC000160486141,Q4QHJ8,61.63
ZINC000095617636,O15826,61.67
ZINC000095617635,O15826,61.67
ZINC000029407431,Q27686,61.68
ZINC000029407434,Q27686,61.68
ZINC000003951627,Q4QHJ8,61.68
ZINC000003950145,O15826,61.74
ZINC000094437910,O15826,61.75
ZINC000060292466,O15826,61.75
ZINC000056898754,Q4QBL1,61.76
ZINC000042856596,Q4QBL1,61.76
ZINC000043100709,Q27686,61.82
ZINC000095605999,O15826,61.87
ZINC000043606386,Q4QHJ8,61.87
ZINC000118713970,O97193,61.91
ZINC000000538509,O15826,61.91
ZINC000003918583,Q27686,61.92
ZINC000000602050,Q4QBL1,61.92
ZINC000008214681,Q4QBL1,61.93
ZINC000004099013,Q27686,61.94
ZINC000299818013,Q27686,61.97
ZINC000095617679,Q27686,61.97
ZINC000009574770,Q27686,61.97
ZINC000091302264,Q27686,61.97
ZINC000053683694,Q4QBL1,61.98
ZINC000019418974,O15826,61.98
ZINC000053683690,Q4QBL1,61.98
ZINC000100053300,O15826,61.99
ZINC000044964012,O15826,61.99
ZINC000169294173,O15826,61.99
ZINC000095570759,O15826,61.99
ZINC000100053310,O15826,61.99
ZINC000100053295,O15826,61.99
ZINC000100053305,O15826,61.99
ZINC000044964014,O15826,61.99
ZINC000102930548,Q4QBL1,610.52
ZINC000001549189,Q4QHJ8,610.64
ZINC000077312930,O15826,610.85
ZINC000000053961,Q4QBL1,61024.58
ZINC000026496985,Q4QBL1,61029.74
ZINC000001481815,O15826,6103.52
ZINC000002012859,Q6TUJ5,6103.93
ZINC000043151450,Q6TUJ5,6104.14
ZINC000022447798,Q4QBL1,61049.51
ZINC000000643143,Q4QHJ8,61049.71
ZINC000000643138,Q4QHJ8,61049.71
ZINC000000643153,Q4QHJ8,61049.71
ZINC000003872994,Q4QHJ8,61049.71
ZINC000085536932,P48499,6105.06
ZINC000238730529,P48499,6105.23
ZINC000238730530,P48499,6105.23
ZINC000238730528,P48499,6105.23
ZINC000103592703,P48499,6105.23
ZINC000043173277,Q27686,6105.24
ZINC000113632072,O97193,6105.97
ZINC000113632070,O97193,6105.97
ZINC000113632074,O97193,6105.97
ZINC000113632069,O97193,6105.97
ZINC000001485409,Q6TUJ5,6106.73
ZINC000019606670,Q6TUJ5,61063.26
ZINC000118417658,Q4QBL1,61071.7
ZINC000049590175,Q4QBL1,61073.25
ZINC000003651680,Q27686,61074.79
ZINC000000968345,Q27686,61074.79
ZINC000014096074,Q6TUJ5,6108.3
ZINC000004474564,O97193,6108.5
ZINC000245189325,P48499,610832.04
ZINC000006716350,Q4QBL1,6109.03
ZINC000003813024,O15826,611.07
ZINC000000395560,O97193,611.25
ZINC000003929793,Q27686,611.52
ZINC000255984291,P48499,611.53
ZINC000255984290,P48499,611.53
ZINC000005116719,O15826,611.53
ZINC000065749696,P48499,611.53
ZINC000065749697,P48499,611.53
ZINC000255984288,P48499,611.53
ZINC000255984289,P48499,611.53
ZINC000242701441,O15826,611.56
ZINC000000001522,O15826,611.56
ZINC000003833866,O97193,611.93
ZINC000000004009,Q4QHJ8,61104.9
ZINC000033985429,Q6TUJ5,61114.83
ZINC000034026284,Q27686,61114.97
ZINC000000388739,Q4QBL1,61115.1
ZINC000000276765,Q6TUJ5,61129.67
ZINC000000001624,P48499,6113.56
ZINC000003831004,P48499,6113.56
ZINC000139805602,Q4QBL1,61135.57
ZINC000019166988,P48499,61136.71
ZINC000000008704,P48499,6114.59
ZINC000261494704,O97193,6114.72
ZINC000936070151,O97193,6114.72
ZINC000245224178,O97193,6114.72
ZINC000261494703,O97193,6114.72
ZINC000261494702,O97193,6114.72
ZINC000261494701,O97193,6114.72
ZINC000004214955,O97193,6114.76
ZINC000000004016,Q4QHJ8,61141.88
ZINC000085574641,Q4QHJ8,61143.49
ZINC000005848241,Q6TUJ5,61149.0
ZINC000000158743,Q27686,61151.15
ZINC000005764335,Q4QHJ8,6116.93
ZINC000034775091,Q4QHJ8,6117.77
ZINC000253635542,Q4QHJ8,61174.52
ZINC000253635541,Q4QHJ8,61174.52
ZINC000253635536,Q4QHJ8,61174.52
ZINC000253635539,Q4QHJ8,61174.52
ZINC000038665621,Q4QBL1,61175.59
ZINC000001530872,Q6TUJ5,61178.35
ZINC000001530871,Q6TUJ5,61178.35
ZINC000038277745,Q27686,61182.17
ZINC000000001554,Q6TUJ5,61183.52
ZINC000001690324,O97193,612.11
ZINC000100070954,Q4QHJ8,612.16
ZINC000038192544,Q27686,612.23
ZINC000139189481,Q27686,612.23
ZINC000000538174,Q4QHJ8,612.36
ZINC000019796161,O15826,612.38
ZINC000002565953,Q6TUJ5,612.39
ZINC000016678033,O97193,612.54
ZINC000012504514,Q27686,612.62
ZINC000085540202,Q4QHJ8,612.75
ZINC000100057121,P48499,612.82
ZINC000100037181,Q4QHJ8,612.88
ZINC000100037178,Q4QHJ8,612.88
ZINC000022442861,P48499,6120.66
ZINC000005861416,Q4QBL1,612058.92
ZINC000001536786,Q27686,61207.44
ZINC000001999423,Q27686,61207.44
ZINC000001906617,Q27686,61207.77
ZINC000002003427,Q27686,61207.77
ZINC000001532377,O97193,6121.99
ZINC000001530648,Q4QHJ8,61215.1
ZINC000096902468,Q6TUJ5,6122.52
ZINC000245190599,Q4QHJ8,6122.75
ZINC000169621228,Q4QHJ8,6122.75
ZINC000261527202,Q4QHJ8,6122.75
ZINC000685933138,Q4QHJ8,6122.75
ZINC000257373136,Q4QHJ8,6122.75
ZINC000000135391,O97193,612218.88
ZINC000002001181,Q6TUJ5,612255.18
ZINC000002001180,Q6TUJ5,612255.18
ZINC000095618625,Q4QBL1,61246.97
ZINC000095618626,Q4QBL1,61246.97
ZINC000003604264,Q4QBL1,61248.58
ZINC000001997127,Q4QBL1,61248.58
ZINC000261494589,Q27686,61250.13
ZINC000095617667,Q27686,61250.13
ZINC000095617669,Q27686,61250.13
ZINC000095617668,Q27686,61250.13
ZINC000022047789,P48499,61253.56
ZINC000022047784,P48499,61253.56
ZINC000003814184,Q6TUJ5,61264.99
ZINC000006245719,Q27686,6127.19
ZINC000004095696,Q4QBL1,6127.95
ZINC000034640491,Q6TUJ5,61271.72
ZINC000000008667,Q4QBL1,61271.99
ZINC000000000323,Q4QBL1,61271.99
ZINC000022458031,Q4QHJ8,61279.32
ZINC000000896628,O15826,6128.08
ZINC000003830427,P48499,6128.55
ZINC000003830428,P48499,6128.55
ZINC000002570817,Q27686,61284.43
ZINC000033975064,Q6TUJ5,61295.34
ZINC000033975065,Q6TUJ5,61295.34
ZINC000100014666,P48499,613.09
ZINC000253476137,P48499,613.09
ZINC000013129998,Q27686,613.12
ZINC000000125025,O97193,613.19
ZINC000000020255,O97193,613.19
ZINC000003827556,O97193,613.36
ZINC000043153645,O15826,613.74
ZINC000253994534,O15826,613.74
ZINC000095618618,Q27686,613.85
ZINC000261494693,Q27686,613.85
ZINC000261494695,Q27686,613.85
ZINC000261494694,Q27686,613.85
ZINC000100242776,Q27686,613.85
ZINC000003948979,Q4QBL1,6130.76
ZINC000100036919,Q4QBL1,61309.94
ZINC000003774999,Q4QBL1,61309.94
ZINC000253733842,Q4QBL1,61309.94
ZINC000003965107,P48499,6131.18
ZINC000022060327,P48499,6131.29
ZINC000003873936,Q4QBL1,61322.06
ZINC000033954160,P48499,61323.2
ZINC000003816510,P48499,6133.05
ZINC000003860453,Q4QHJ8,6133.86
ZINC000030691571,Q4QHJ8,61340.38
ZINC000022446966,Q4QHJ8,61340.38
ZINC000030691579,Q4QHJ8,61340.38
ZINC000030691574,Q4QHJ8,61340.38
ZINC000020230701,Q4QBL1,61341.79
ZINC000001481831,Q4QBL1,6135.59
ZINC000000057461,Q4QBL1,6135.61
ZINC000003930890,Q27686,6136.19
ZINC000000538498,Q27686,6136.29
ZINC000005319251,Q4QBL1,61367.46
ZINC000005319254,Q4QBL1,61367.46
ZINC000003643731,Q4QHJ8,61367.66
ZINC000030731330,Q27686,6137.14
ZINC000005840786,Q27686,6137.14
ZINC000002570845,Q27686,6137.14
ZINC000030731335,Q27686,6137.14
ZINC000021981233,Q27686,6138.42
ZINC000021981231,Q27686,6138.42
ZINC000000000226,O15826,6138.63
ZINC000000000491,Q4QHJ8,61387.0
ZINC000000155911,Q4QHJ8,61387.0
ZINC000003874419,Q4QHJ8,61387.0
ZINC000003643826,Q4QHJ8,61387.0
ZINC000299841535,Q6TUJ5,61393.0
ZINC000299841534,Q6TUJ5,61393.0
ZINC000033998767,Q6TUJ5,61398.73
ZINC000261494622,Q27686,61398.86
ZINC000095618785,Q27686,61398.86
ZINC000095618783,Q27686,61398.86
ZINC000261494621,Q27686,61398.86
ZINC000005167162,Q27686,61398.86
ZINC000000895264,Q27686,614.07
ZINC000000895074,Q27686,614.07
ZINC000016052398,Q4QBL1,614.09
ZINC000001891052,P48499,614.28
ZINC000008656248,P48499,614.28
ZINC000256090413,P48499,614.28
ZINC000004825704,P48499,614.28
ZINC000256433946,O15826,614.54
ZINC000034049485,O15826,614.54
ZINC000256433952,O15826,614.54
ZINC000256433955,O15826,614.54
ZINC000044963061,O15826,614.54
ZINC000261527168,O15826,614.54
ZINC000256433948,O15826,614.54
ZINC000410428674,O15826,614.54
ZINC000261527167,O15826,614.54
ZINC000001530866,O15826,614.62
ZINC000001542393,O15826,614.62
ZINC000002568171,Q4QBL1,614.78
ZINC000043169621,P48499,614.93
ZINC000095627833,Q4QBL1,6140.94
ZINC000000004321,P48499,61416.59
ZINC000013209328,Q4QHJ8,61419.76
ZINC000000000164,Q4QHJ8,61419.76
ZINC000026496985,O97193,6142.94
ZINC000005167162,Q4QHJ8,61430.29
ZINC000261494621,Q4QHJ8,61430.29
ZINC000261494622,Q4QHJ8,61430.29
ZINC000095618783,Q4QHJ8,61430.29
ZINC000095618785,Q4QHJ8,61430.29
ZINC000030691235,P48499,6145.55
ZINC000065740669,Q4QHJ8,6145.76
ZINC000000001691,Q27686,61452.95
ZINC000095543889,Q27686,61457.14
ZINC000043199965,P48499,6146.07
ZINC000068245917,Q27686,6146.77
ZINC000000001792,Q4QHJ8,61467.26
ZINC000000608382,P48499,6147.41
ZINC000000001872,Q27686,61470.36
ZINC000003830264,Q4QHJ8,6148.01
ZINC000095892888,P48499,6148.74
ZINC000003861492,Q27686,61485.55
ZINC000043207176,Q4QBL1,61486.22
ZINC000003936474,P48499,6149.35
ZINC000085205448,Q6TUJ5,6149.64
ZINC000000057520,Q4QBL1,615.07
ZINC000000057519,Q4QBL1,615.07
ZINC000014232998,Q4QHJ8,615.27
ZINC000003830942,Q27686,615.34
ZINC000000896731,P48499,615.63
ZINC000000000850,P48499,615.63
ZINC000003871023,O97193,615.74
ZINC000003950115,Q6TUJ5,615.77
ZINC000003843198,P48499,6150.49
ZINC000095618886,Q4QBL1,61502.02
ZINC000001532934,Q6TUJ5,6151.36
ZINC000169740474,P48499,6151.88
ZINC000003594299,Q4QHJ8,6152.78
ZINC000000002181,O97193,6153.28
ZINC000003966397,P48499,6154.35
ZINC000254129523,P48499,6154.35
ZINC000011616966,P48499,6154.35
ZINC000022049205,P48499,6154.35
ZINC000022049210,P48499,6154.35
ZINC000000602803,P48499,6154.81
ZINC000003776571,P48499,61540.46
ZINC000005852926,Q6TUJ5,61547.96
ZINC000002583356,Q6TUJ5,61547.96
ZINC000000001454,O15826,6155.26
ZINC000000537891,Q6TUJ5,6155.44
ZINC000000538273,Q6TUJ5,6155.44
ZINC000299841504,P48499,6155.8
ZINC000001909582,Q6TUJ5,61551.47
ZINC000068250425,Q4QBL1,61558.64
ZINC000003833821,P48499,6156.23
ZINC000006827693,O15826,6156.64
ZINC000100006770,P48499,61560.33
ZINC000000000490,P48499,61564.52
ZINC000005225520,Q4QBL1,61566.95
ZINC000000058172,Q27686,6157.24
ZINC000005599842,Q4QHJ8,61583.45
ZINC000001547638,P48499,6159.05
ZINC000001535336,P48499,6159.05
ZINC000005859934,Q4QHJ8,61591.83
ZINC000008143774,O15826,616.08
ZINC000065740669,O97193,616.18
ZINC000067664978,Q6TUJ5,616.36
ZINC000004654791,Q4QBL1,616.56
ZINC000001533116,Q4QBL1,616.56
ZINC000085537008,Q4QHJ8,616.59
ZINC000003794610,O97193,616.66
ZINC000009111944,O97193,616.7
ZINC000004214391,O97193,616.7
ZINC000034108591,O15826,616.73
ZINC000000057455,Q4QHJ8,6161.14
ZINC000000004760,Q4QHJ8,6161.14
ZINC000005116994,Q4QBL1,61611.72
ZINC000018203737,P48499,61623.76
ZINC000000001084,Q27686,61633.5
ZINC000013884088,Q4QBL1,61647.24
ZINC000001915505,Q4QHJ8,61648.6
ZINC000022060989,Q4QBL1,6165.36
ZINC000022060986,Q4QBL1,6165.36
ZINC000022060995,Q4QBL1,6165.36
ZINC000022060992,Q4QBL1,6165.36
ZINC000001530775,Q6TUJ5,6166.08
ZINC000004215548,Q27686,61661.25
ZINC000006717259,O97193,61666.4
ZINC000206792055,P48499,6168.61
ZINC000002007481,Q27686,61689.97
ZINC000000000063,Q27686,61689.97
ZINC000000057251,Q4QHJ8,6169.49
ZINC000000057252,Q4QHJ8,6169.49
ZINC000003960893,P48499,6169.86
ZINC000003812984,P48499,617.02
ZINC000003789219,O97193,617.02
ZINC000001482482,O97193,617.02
ZINC000001280092,P48499,617.02
ZINC000003812889,Q27686,617.21
ZINC000118913164,Q27686,617.21
ZINC000003830206,Q4QHJ8,617.22
ZINC000012469558,Q4QHJ8,617.22
ZINC000013470184,O97193,617.42
ZINC000000005010,Q4QHJ8,617.54
ZINC000196058327,Q4QBL1,617.61
ZINC000002019621,O15826,617.66
ZINC000001481714,O15826,617.66
ZINC000003975517,O15826,617.81
ZINC000003994899,O97193,6170.45
ZINC000022816725,Q4QHJ8,61703.24
ZINC000013829478,Q4QBL1,61704.06
ZINC000245189325,O15826,61710.56
ZINC000072316197,Q6TUJ5,61716.39
ZINC000038141213,P48499,61718.29
ZINC000000332752,O15826,6172.5
ZINC000000056646,P48499,6172.89
ZINC000000056645,P48499,6172.89
ZINC000001542910,P48499,61728.72
ZINC000024740492,Q4QHJ8,61746.35
ZINC000021981222,O15826,6176.93
ZINC000001851238,P48499,61774.96
ZINC000003778181,Q4QHJ8,61789.07
ZINC000113700519,P48499,6179.05
ZINC000001576892,Q4QBL1,61795.86
ZINC000100073786,Q27686,618.14
ZINC000100370145,Q27686,618.14
ZINC000111460375,Q27686,618.14
ZINC000003915154,Q4QHJ8,618.15
ZINC000014261579,Q4QHJ8,618.15
ZINC000012496366,Q4QBL1,618.36
ZINC000001542896,O15826,618.38
ZINC000043177870,Q4QHJ8,618.55
ZINC000066066638,Q4QHJ8,618.55
ZINC000012503842,O15826,618.87
ZINC000005125007,O15826,618.87
ZINC000022453679,P48499,6180.76
ZINC000003830609,P48499,6181.48
ZINC000000537752,Q4QHJ8,6182.51
ZINC000000598184,Q27686,61821.17
ZINC000014263648,Q6TUJ5,61827.01
ZINC000001542931,Q4QBL1,61828.77
ZINC000002019839,Q4QBL1,61828.77
ZINC000013514753,Q4QBL1,61830.47
ZINC000150601177,Q27686,61837.19
ZINC000038421485,Q4QBL1,61837.67
ZINC000006534965,O15826,6185.09
ZINC000001591814,Q4QBL1,6185.34
ZINC000256315101,Q27686,6186.23
ZINC000118913648,Q27686,6186.23
ZINC000256315106,Q27686,6186.23
ZINC000256315111,Q27686,6186.23
ZINC000256315095,Q27686,6186.23
ZINC000118913649,Q27686,6186.23
ZINC000029747100,O97193,6187.69
ZINC000038139856,Q6TUJ5,61876.24
ZINC000001671093,Q6TUJ5,61876.24
ZINC000001671094,Q6TUJ5,61876.24
ZINC000003612873,Q27686,61889.56
ZINC000005424460,Q27686,61889.56
ZINC000000507461,Q4QBL1,6189.34
ZINC000000507462,Q4QBL1,6189.34
ZINC000002018621,Q6TUJ5,61891.46
ZINC000002018620,Q6TUJ5,61891.46
ZINC000014880013,O97193,619.01
ZINC000096272772,Q27686,619.02
ZINC000207704741,O97193,619.03
ZINC000100051467,Q6TUJ5,619.04
ZINC000100051471,Q6TUJ5,619.04
ZINC000049089868,Q4QHJ8,619.14
ZINC000095616601,Q4QHJ8,619.3
ZINC000000598390,Q6TUJ5,619.3
ZINC000169748480,Q4QBL1,619.73
ZINC000169748479,Q4QBL1,619.73
ZINC000001997889,Q6TUJ5,619090.65
ZINC000000000113,Q6TUJ5,619090.65
ZINC000038276539,Q4QBL1,6191.48
ZINC000000001916,Q4QBL1,61912.94
ZINC000095618919,P48499,61930.21
ZINC000095618922,P48499,61930.21
ZINC000095618920,P48499,61930.21
ZINC000095618921,P48499,61930.21
ZINC000003775641,Q4QHJ8,61933.54
ZINC000000001995,P48499,6194.78
ZINC000003813639,Q4QBL1,61945.99
ZINC000009084028,Q4QBL1,61945.99
ZINC000072190119,P48499,6195.33
ZINC000028571311,Q27686,61957.35
ZINC000003861492,P48499,61962.45
ZINC000019331254,O97193,61969.39
ZINC000085536954,Q4QHJ8,61971.36
ZINC000095671365,Q6TUJ5,61979.87
ZINC000095660919,Q6TUJ5,61979.87
ZINC000095618750,Q4QBL1,6198.33
ZINC000100369812,Q27686,6198.59
ZINC000100369816,Q27686,6198.59
ZINC000000968305,P48499,619835.41
ZINC000000968306,P48499,619835.41
ZINC000026982268,P48499,61991.3
ZINC000009230249,Q27686,61992.52
ZINC000001679741,P48499,61992.87
ZINC000001543181,Q6TUJ5,61995.79
ZINC000002565787,O97193,62.0
ZINC000000600558,O97193,62.06
ZINC000006069063,Q27686,62.08
ZINC000003830747,O97193,62.09
ZINC000000005719,O97193,62.1
ZINC000000000494,Q4QHJ8,62.14
ZINC000000389149,Q4QHJ8,62.14
ZINC000003875481,O15826,62.15
ZINC000004213474,Q4QBL1,62.17
ZINC000095628821,O97193,62.18
ZINC000095617657,Q4QBL1,62.22
ZINC000095617660,Q4QBL1,62.22
ZINC000095617658,Q4QBL1,62.22
ZINC000095617659,Q4QBL1,62.22
ZINC000096270862,O15826,62.23
ZINC000026824305,O97193,62.31
ZINC000001530570,O97193,62.32
ZINC000001530569,O97193,62.32
ZINC000003934043,Q27686,62.33
ZINC000096077632,O97193,62.35
ZINC000000490791,O97193,62.37
ZINC000095561192,Q6TUJ5,62.38
ZINC000013760368,O97193,62.38
ZINC000004217580,Q27686,62.41
ZINC000169946773,O15826,62.41
ZINC000043170235,O15826,62.42
ZINC000003821234,Q4QHJ8,62.42
ZINC000145806066,Q4QBL1,62.43
ZINC000077301904,Q6TUJ5,62.5
ZINC000001905712,O15826,62.51
ZINC000000001723,O15826,62.53
ZINC000205341959,P48499,62.54
ZINC000005934432,Q4QBL1,62.55
ZINC000005934430,Q4QBL1,62.55
ZINC000005934232,Q4QBL1,62.55
ZINC000002572599,Q4QBL1,62.55
ZINC000022055590,O97193,62.56
ZINC000003882444,O97193,62.57
ZINC000001278767,O97193,62.57
ZINC000100008319,Q27686,62.59
ZINC000012503291,Q27686,62.59
ZINC000101144764,Q27686,62.59
ZINC000100489810,Q27686,62.59
ZINC000100158533,Q27686,62.59
ZINC000014210455,P48499,62.61
ZINC000014210457,P48499,62.61
ZINC000100369359,O97193,62.62
ZINC000003977981,Q4QBL1,62.73
ZINC000004214260,O97193,62.75
ZINC000004626690,O97193,62.75
ZINC000000000023,Q4QBL1,62.79
ZINC000000086599,Q4QBL1,62.79
ZINC000100070954,O97193,62.8
ZINC000014128458,Q4QHJ8,62.8
ZINC000004084618,Q4QHJ8,62.82
ZINC000013658656,Q4QBL1,62.86
ZINC000000643055,O15826,62.87
ZINC000000596881,O15826,62.87
ZINC000100017856,O15826,62.88
ZINC000001530580,Q27686,62.88
ZINC000001530579,Q27686,62.88
ZINC000116473771,O15826,62.88
ZINC000012504271,O15826,62.88
ZINC000003881958,Q4QHJ8,62.89
ZINC000000598650,Q4QBL1,62.91
ZINC000022061321,O15826,62.94
ZINC000022061312,O15826,62.94
ZINC000022061315,O15826,62.94
ZINC000022061318,O15826,62.94
ZINC000027332249,O15826,620.09
ZINC000003796018,Q4QHJ8,620.39
ZINC000005353194,P48499,620.58
ZINC000005352878,P48499,620.58
ZINC000003794622,Q4QHJ8,620.65
ZINC000000603195,Q4QHJ8,620.65
ZINC000009230249,O97193,6200.83
ZINC000000158593,Q6TUJ5,620134.58
ZINC000000897317,Q4QHJ8,62020.23
ZINC000000000136,Q4QHJ8,62020.23
ZINC000003924967,O97193,6203.24
ZINC000100005670,Q4QHJ8,62038.28
ZINC000004822136,Q27686,6204.48
ZINC000005846414,Q27686,62040.33
ZINC000001532514,Q4QHJ8,6205.46
ZINC000040423537,O15826,62058.99
ZINC000038139367,Q6TUJ5,620608.32
ZINC000003830910,Q4QHJ8,6207.09
ZINC000002041360,Q4QHJ8,6207.09
ZINC000004096458,Q4QBL1,6207.46
ZINC000051951669,P48499,6207.56
ZINC000261494626,Q27686,62071.39
ZINC000100053657,Q27686,62071.39
ZINC000100053656,Q27686,62071.39
ZINC000100053654,Q27686,62071.39
ZINC000100053651,Q27686,62071.39
ZINC000261494624,Q27686,62071.39
ZINC000261494625,Q27686,62071.39
ZINC000261494623,Q27686,62071.39
ZINC000002382375,Q4QHJ8,62072.76
ZINC000001714738,Q27686,62072.89
ZINC000000607900,Q27686,62084.48
ZINC000019230197,O97193,6209.23
ZINC000019230196,O97193,6209.23
ZINC000000603064,P48499,6209.35
ZINC000001481966,Q4QBL1,62090.07
ZINC000003792990,Q6TUJ5,62096.48
ZINC000000597739,Q6TUJ5,62096.48
ZINC000006716839,O15826,621.04
ZINC000053122860,Q4QHJ8,621.1
ZINC000085550135,O15826,621.2
ZINC000299888874,Q27686,621.23
ZINC000299888873,Q27686,621.23
ZINC000299888872,Q27686,621.23
ZINC000299888875,Q27686,621.23
ZINC000001420561,Q27686,621.24
ZINC000008437540,Q4QBL1,621.3
ZINC000008552309,Q4QBL1,621.3
ZINC000003775140,Q6TUJ5,621.33
ZINC000004215367,Q6TUJ5,621.33
ZINC000029210629,Q6TUJ5,621.33
ZINC000003830564,Q6TUJ5,621.33
ZINC000014943121,Q27686,621.35
ZINC000000577074,O15826,621.48
ZINC000003988394,Q4QHJ8,621.59
ZINC000004474609,O97193,621.62
ZINC000035953249,Q4QHJ8,621.85
ZINC000072317283,Q4QBL1,621.89
ZINC000014096074,P48499,6210.15
ZINC000100369359,Q6TUJ5,6210.75
ZINC000000897322,Q4QBL1,62104.46
ZINC000000000471,Q4QBL1,62104.46
ZINC000003881648,P48499,62116.05
ZINC000003795331,P48499,6212.14
ZINC000028701758,Q6TUJ5,6213.42
ZINC000002379217,O97193,62131.94
ZINC000003819454,Q4QHJ8,6216.35
ZINC000000001011,O15826,6216.37
ZINC000003929810,Q4QBL1,62164.01
ZINC000001530811,O15826,6217.68
ZINC000034285235,Q4QHJ8,6218.27
ZINC000085599718,P48499,62182.72
ZINC000003874202,P48499,62182.72
ZINC000062237148,P48499,62182.72
ZINC000062237153,P48499,62182.72
ZINC000062237144,P48499,62182.72
ZINC000003874199,P48499,62182.72
ZINC000058638423,P48499,62182.72
ZINC000031262090,P48499,62182.72
ZINC000004802676,Q4QBL1,6219.46
ZINC000003976764,Q4QHJ8,62199.99
ZINC000087496183,Q4QBL1,622.06
ZINC000003812136,Q27686,622.29
ZINC000204073689,Q6TUJ5,622.36
ZINC000003925861,Q6TUJ5,622.36
ZINC000150347080,O15826,622.46
ZINC000150485244,Q4QHJ8,622.58
ZINC000024044436,O97193,622.61
ZINC000034602275,Q27686,622.63
ZINC000001544494,Q4QHJ8,622.77
ZINC000019168901,Q4QHJ8,6220.03
ZINC000019168887,Q4QHJ8,6220.03
ZINC000002004483,Q4QBL1,62205.39
ZINC000030691679,Q4QHJ8,62219.19
ZINC000001999437,Q6TUJ5,62234.9
ZINC000004214288,Q6TUJ5,62234.9
ZINC000034850365,Q27686,62241.87
ZINC000000120181,Q4QHJ8,62242.9
ZINC000000120186,Q4QHJ8,62242.9
ZINC000008214542,O97193,6225.06
ZINC000034380900,Q4QBL1,62253.08
ZINC000000000294,O97193,62267.37
ZINC000000001612,O97193,62267.37
ZINC000006507052,Q4QHJ8,62273.59
ZINC000000000843,Q4QHJ8,62273.59
ZINC000000008717,O97193,6228.77
ZINC000001845689,Q4QBL1,62283.16
ZINC000052986906,Q4QBL1,62287.68
ZINC000053122793,Q4QBL1,62287.68
ZINC000034111099,Q27686,6229.93
ZINC000000538627,P48499,62293.42
ZINC000150292713,Q4QBL1,62298.48
ZINC000150292890,Q4QBL1,62298.48
ZINC000001493422,Q4QBL1,62299.58
ZINC000004096712,Q27686,623.37
ZINC000022034381,O97193,623.7
ZINC000084758480,Q27686,623.76
ZINC000008143723,Q4QHJ8,623.93
ZINC000085540244,Q4QHJ8,623.93
ZINC000000007563,P48499,6231.76
ZINC000001704225,Q4QBL1,62312.16
ZINC000003008621,Q27686,6232.87
ZINC000112965542,P48499,62332.08
ZINC000112965540,P48499,62332.08
ZINC000169746726,Q4QBL1,62334.33
ZINC000009060429,P48499,62338.99
ZINC000003791775,P48499,62338.99
ZINC000000004413,Q4QBL1,62348.43
ZINC000003830959,Q27686,6236.03
ZINC000003830960,Q27686,6236.03
ZINC000003830958,Q27686,6236.03
ZINC000003830957,Q27686,6236.03
ZINC000003820616,P48499,6236.81
ZINC000095617646,P48499,6236.85
ZINC000003979290,Q4QHJ8,62367.06
ZINC000031597280,Q6TUJ5,6237.14
ZINC000100004227,P48499,6237.59
ZINC000026005230,P48499,6237.81
ZINC000072190174,O15826,6238.58
ZINC000001843137,Q4QHJ8,62380.14
ZINC000000004009,Q27686,62381.3
ZINC000001530863,Q6TUJ5,62385.14
ZINC000001530862,Q6TUJ5,62385.14
ZINC000000057001,Q27686,62393.84
ZINC000004805034,Q4QBL1,624.08
ZINC000100053191,Q4QBL1,624.08
ZINC000036177510,Q4QBL1,624.08
ZINC000100053185,Q4QBL1,624.08
ZINC000049888891,Q4QBL1,624.11
ZINC000100042108,Q4QBL1,624.14
