drug,prot,score
id-2042,Q4QHJ8,9009.17
id-3031,Q4QHJ8,901.5
id-2586,O15826,901.53
id-5059,Q4QBL1,901.67
id-3157,Q4QBL1,901.94
id-323,Q6TUJ5,901139.99
id-2092,P48499,90117.51
id-3784,Q4QBL1,9012.37
id-1550,Q27686,9012.52
id-2798,P48499,9012.73
id-470,Q4QBL1,9015.9
id-4187,P48499,9016.04
id-2018,Q27686,9016.48
id-2354,P48499,9016.63
id-3448,Q27686,90167.79
id-2739,Q4QBL1,90169.27
id-1949,Q4QBL1,9018.51
id-977,Q4QBL1,9018.6
id-4869,P48499,90194.92
id-5383,Q4QBL1,902.07
id-2036,Q4QHJ8,902.92
id-2200,Q6TUJ5,9020.11
id-3587,Q4QBL1,90201.46
id-1627,Q27686,90223.35
id-2690,Q4QBL1,9023.35
id-974,Q27686,90232.36
id-1980,Q4QBL1,9024.45
id-3270,Q4QBL1,90253.86
id-1721,Q4QHJ8,90257.73
id-1746,Q27686,9026.46
id-1784,Q27686,90270.81
id-880,P48499,9028.7
id-4400,O97193,9029.2
id-2192,Q4QBL1,9029.68
id-2120,Q4QBL1,90298.47
id-1300,Q4QBL1,903.21
id-2281,O97193,903.24
id-4120,Q27686,9030.21
id-5378,P48499,9030.32
id-3110,Q4QBL1,90309.57
id-3692,Q4QHJ8,90325.24
id-2544,P48499,9035.22
id-4410,P48499,90366.31
id-478,Q6TUJ5,90391.61
id-245,Q6TUJ5,904.33
id-246,Q6TUJ5,904.33
id-2007,Q27686,904.38
id-3077,Q4QHJ8,904.48
id-5276,Q4QBL1,904.96
id-4365,Q6TUJ5,9043.0
id-411,P48499,9044.4
id-3347,Q4QHJ8,9044.82
id-2858,Q6TUJ5,90445.91
id-2663,Q4QHJ8,9046.18
id-3580,Q4QBL1,9046.41
id-64,Q4QBL1,90469.25
id-1952,Q27686,90475.51
id-3038,Q6TUJ5,90484.55
id-3402,Q27686,90495.68
id-956,O97193,905.15
id-424,Q27686,905.23
id-1169,Q27686,905.4
id-1977,Q4QBL1,905.47
id-5052,O97193,905.75
id-403,Q27686,905.99
id-48,Q4QHJ8,9050.73
id-3912,Q27686,90504.62
id-4079,Q4QBL1,9052.64
id-2361,Q27686,9053.23
id-2182,Q27686,9053.91
id-101,O97193,9055.65
id-956,Q27686,9058.14
id-2634,Q27686,90580.67
id-2768,Q4QHJ8,90585.84
id-171,Q27686,90589.92
id-558,O97193,906.33
id-3671,Q4QBL1,906.35
id-562,Q27686,9060.1
id-3716,Q4QHJ8,90621.16
id-111,Q27686,90681.87
id-472,Q6TUJ5,90685.86
id-5292,Q6TUJ5,907.06
id-2836,Q6TUJ5,9070.97
id-1170,Q6TUJ5,90709.26
id-3120,O15826,9071.03
id-2088,Q4QBL1,9071.06
id-3296,Q4QBL1,9071.18
id-2317,Q6TUJ5,90715.73
id-67,P48499,9072.46
id-1337,Q27686,9073.52
id-4195,Q27686,9074.44
id-3343,Q27686,90767.04
id-155,P48499,9078.57
id-816,Q6TUJ5,90793.26
id-896,Q6TUJ5,907985.39
id-4242,O97193,908.34
id-1043,Q27686,908.53
id-1022,Q6TUJ5,9080.31
id-619,Q4QBL1,90821.17
id-1701,Q27686,90823.76
id-1100,Q4QBL1,9083.08
id-653,Q4QBL1,9084.1
id-3126,Q27686,9084.36
id-592,O97193,90860.47
id-2602,Q27686,90863.26
id-2690,Q4QHJ8,9089.05
id-2343,Q27686,909.15
id-4407,O97193,909.5
id-2778,Q27686,909.57
id-4728,P48499,9093.56
id-2617,Q6TUJ5,9094.4
id-438,Q6TUJ5,90940.21
id-346,O97193,90947.7
id-2570,O15826,9095.66
id-2715,Q4QHJ8,90975.87
id-3732,Q4QBL1,9098.99
id-4363,Q27686,90988.35
id-820,O97193,91.01
id-2732,O15826,91.04
id-1422,Q4QBL1,91.05
id-3130,O97193,91.05
id-4721,Q4QBL1,91.06
id-1167,Q27686,91.22
id-1854,O97193,91.27
id-245,Q4QHJ8,91.29
id-246,Q4QHJ8,91.29
id-2492,Q4QBL1,91.42
id-885,O97193,91.43
id-1353,O97193,91.49
id-941,O97193,91.52
id-1799,O15826,91.72
id-2213,O97193,91.76
id-1937,Q6TUJ5,91.82
id-3549,O15826,91.87
id-3671,O97193,91.88
id-2571,Q4QBL1,91.92
id-2260,O97193,91.96
id-1553,P48499,910.58
id-489,Q4QHJ8,910.69
id-4772,Q4QHJ8,9101.05
id-1952,O97193,9101.27
id-447,P48499,9102.59
id-4530,Q27686,91026.22
id-4266,O97193,91029.82
id-3844,Q6TUJ5,9103.78
id-4244,Q4QBL1,91095.31
id-91,O97193,911.56
id-1457,P48499,911.63
id-2803,O15826,911.97
id-2557,Q4QHJ8,9112.54
id-3537,Q27686,91129.52
id-2073,Q4QHJ8,9116.52
id-787,O97193,91174.06
id-3369,P48499,91179.27
id-2512,O15826,912.17
id-934,O97193,9120.69
id-851,Q6TUJ5,91209.4
id-3578,Q4QHJ8,9121.88
id-3713,O97193,9123.91
id-2030,P48499,91237.95
id-2210,P48499,9124.91
id-687,P48499,91260.99
id-4291,Q4QBL1,91271.21
id-2994,Q4QBL1,9128.01
id-713,Q27686,9128.57
id-3011,Q4QBL1,9129.46
id-574,Q27686,9129.74
id-3584,Q4QBL1,913.03
id-549,Q4QHJ8,913.23
id-143,P48499,913.36
id-4942,Q6TUJ5,9130.75
id-4736,Q27686,91305.59
id-208,O97193,9131.52
id-2073,Q4QBL1,9131.7
id-845,Q4QHJ8,913255.95
id-1271,Q4QHJ8,913255.95
id-1707,Q4QBL1,91329.35
id-1747,O15826,9134.04
id-1144,P48499,91356.83
id-621,Q4QBL1,91368.67
id-196,Q4QBL1,91379.31
id-171,O97193,9138.46
id-5193,O97193,9139.17
id-2647,Q4QBL1,9139.37
id-1577,Q27686,914.02
id-2537,Q27686,914.02
id-594,Q4QHJ8,914.51
id-4308,O15826,914.57
id-225,Q27686,914.71
id-4382,O15826,914.71
id-1845,Q4QBL1,914.93
id-684,O15826,9143.5
id-4835,Q27686,91434.5
id-5378,Q6TUJ5,9145.97
id-3124,Q4QBL1,91454.48
id-929,Q6TUJ5,9146.71
id-2054,Q4QBL1,9147.28
id-2393,Q27686,915.11
id-1868,Q4QBL1,915.41
id-2100,O97193,915.49
id-4112,O97193,915.49
id-4463,Q4QBL1,915.78
id-3734,O15826,9153.13
id-1929,Q6TUJ5,91544.2
id-3718,Q6TUJ5,91548.02
id-584,Q4QHJ8,9156.86
id-4464,Q6TUJ5,91575.36
id-407,Q27686,916.04
id-1711,O15826,916.45
id-530,Q4QHJ8,916.47
id-1110,Q6TUJ5,916.61
id-1758,O97193,916.74
id-1911,Q4QHJ8,91601.21
id-1688,Q4QBL1,91602.21
id-5078,Q4QBL1,9161.55
id-2404,Q6TUJ5,91635.71
id-455,Q27686,9164.45
id-674,P48499,9165.26
id-4025,Q6TUJ5,9166.92
id-3414,O97193,9166.98
id-1867,Q27686,9168.83
id-204,Q4QHJ8,917.27
id-2385,Q4QHJ8,917.71
id-1746,Q4QHJ8,9170.17
id-3621,Q27686,9170.29
id-2005,Q4QHJ8,917165.36
id-698,Q27686,91719.86
id-4809,Q4QHJ8,9173.55
id-683,Q4QBL1,9173.68
id-3529,Q6TUJ5,9174.35
id-679,Q27686,9174.68
id-3561,Q4QHJ8,91786.85
id-3074,Q6TUJ5,9179.15
id-1443,Q4QHJ8,918.16
id-1213,O97193,9180.12
id-3267,Q27686,9180.64
id-1997,Q27686,91805.7
id-1742,Q4QBL1,91807.31
id-4340,Q4QBL1,9181.56
id-4868,P48499,9183.69
id-1867,Q4QHJ8,9183.97
id-141,Q4QBL1,91830.5
id-1345,Q27686,9184.43
id-2089,P48499,9184.47
id-2017,Q4QHJ8,9188.2
id-2735,P48499,91880.93
id-2532,Q4QHJ8,91896.26
id-4654,O15826,919.05
id-1013,Q4QHJ8,919.19
id-575,O15826,919.72
id-591,O97193,9190.42
id-3437,Q4QBL1,91914.02
id-133,Q4QHJ8,9192.45
id-1966,Q4QBL1,91922.5
id-3430,Q4QBL1,9195.62
id-1534,Q6TUJ5,91979.44
id-4514,Q4QBL1,9199.22
id-1225,P48499,92.01
id-57,O15826,92.03
id-5097,O15826,92.06
id-4493,Q4QHJ8,92.18
id-2301,O15826,92.23
id-2386,Q4QHJ8,92.27
id-2136,O15826,92.28
id-3433,O15826,92.32
id-2870,Q4QHJ8,92.33
id-4857,O15826,92.39
id-1327,Q4QBL1,92.39
id-3580,O15826,92.43
id-1751,O97193,92.48
id-1352,Q27686,92.61
id-1057,Q4QHJ8,92.72
id-2356,O15826,92.73
id-2692,O15826,92.85
id-368,O97193,92.92
id-825,O97193,92.99
id-2874,Q4QHJ8,920.45
id-2268,O15826,920.52
id-2090,Q4QHJ8,920.7
id-4130,O15826,920.77
id-1449,Q4QBL1,920.9
id-1933,Q4QHJ8,9204.58
id-588,Q6TUJ5,92055.72
id-3211,Q4QBL1,92082.51
id-722,Q27686,921.35
id-1455,O15826,921.47
id-86,Q4QBL1,921.64
id-1677,O97193,921.66
id-3319,Q6TUJ5,921.77
id-1793,P48499,92152.6
id-1926,Q6TUJ5,92162.11
id-861,Q4QHJ8,92165.85
id-1609,P48499,9217.53
id-3267,Q4QHJ8,9218.56
id-307,O97193,9218.99
id-650,Q4QHJ8,92185.39
id-4659,Q4QHJ8,92192.57
id-3601,Q6TUJ5,92199.05
id-4567,O15826,922.33
id-778,Q4QHJ8,922.53
id-2043,O97193,922.7
id-4906,P48499,922.99
id-2314,O97193,9220.46
id-1194,Q4QHJ8,9222.53
id-1262,Q27686,9223.63
id-1080,Q4QHJ8,9223.71
id-908,Q27686,92249.07
id-2106,P48499,92249.07
id-4718,Q4QBL1,9225.69
id-2272,Q6TUJ5,92252.92
id-1567,Q4QHJ8,922553.52
id-1633,Q27686,92277.03
id-715,P48499,92278.45
id-1009,Q27686,92286.05
id-2008,Q4QHJ8,9229.55
id-2308,Q6TUJ5,92296.69
id-3802,Q4QBL1,923.07
id-1805,Q4QHJ8,923.22
id-2206,Q4QBL1,923.74
id-404,O97193,923.9
id-1876,P48499,923.94
id-563,P48499,9231.95
id-2000,P48499,9234.81
id-2871,Q4QHJ8,9235.33
id-2285,Q6TUJ5,92359.34
id-4688,Q6TUJ5,92360.55
id-1838,Q4QHJ8,9237.28
id-3755,Q4QBL1,9238.36
id-812,Q4QBL1,924.11
id-4049,O15826,924.39
id-1933,Q27686,9241.51
id-525,Q4QBL1,9242.93
id-657,Q6TUJ5,92437.55
id-2660,Q6TUJ5,92440.09
id-404,Q4QBL1,9245.29
id-2727,Q4QHJ8,925.02
id-5202,Q4QHJ8,925.42
id-1922,Q4QHJ8,925.46
id-4125,O15826,925.99
id-3881,Q27686,9255.3
id-682,Q4QHJ8,92558.31
id-1417,Q6TUJ5,92562.17
id-4903,Q6TUJ5,9259.41
id-3355,Q4QHJ8,92592.05
id-411,Q4QHJ8,926.06
id-3262,Q6TUJ5,926.31
id-1112,Q27686,926.37
id-4067,Q4QHJ8,926.56
id-392,O15826,926.99
id-2017,Q27686,9260.01
id-3023,Q4QHJ8,9261.53
id-1496,Q4QBL1,926226.08
id-3681,Q27686,92624.08
id-3664,P48499,9265.48
id-2314,Q6TUJ5,92671.08
id-3526,O15826,9268.59
id-4256,Q4QBL1,92688.58
id-3166,Q4QHJ8,92694.79
id-4395,O97193,927.24
id-986,O15826,927.47
id-5048,Q4QBL1,927.6
id-3394,O15826,927.76
id-1765,P48499,927.94
id-4429,Q4QHJ8,9272.49
id-924,Q27686,9273.36
id-2818,O97193,9273.4
id-90,O97193,9273.4
id-2728,Q6TUJ5,9274.91
id-177,Q27686,92747.93
id-3307,Q27686,92757.61
id-1108,Q4QHJ8,92778.89
id-3881,Q4QHJ8,9278.92
id-2588,Q4QHJ8,9279.06
id-1945,Q4QBL1,9279.06
id-2719,Q27686,9279.69
id-1663,Q4QBL1,928.48
id-2447,Q6TUJ5,9280.17
id-2182,Q4QHJ8,9280.37
id-1210,Q4QBL1,9281.93
id-2479,O97193,9283.32
id-2781,Q27686,92844.52
id-1107,Q6TUJ5,92849.62
id-3163,Q27686,9286.82
id-3773,Q4QBL1,92878.17
id-3362,P48499,92887.96
id-2112,P48499,929.23
id-353,Q27686,929.42
id-827,Q27686,929.42
id-3573,Q6TUJ5,929.71
id-2385,Q4QBL1,929.84
id-5231,Q4QBL1,929.88
id-3023,Q27686,9290.06
id-2815,O97193,9290.83
id-718,Q27686,9292.84
id-48,Q4QBL1,9293.58
id-359,Q4QHJ8,92939.37
id-5324,Q4QBL1,9294.25
id-997,Q4QBL1,9294.25
id-58,Q6TUJ5,92979.79
id-4787,Q4QBL1,92986.94
id-878,O15826,93.02
id-4183,P48499,93.14
id-2975,O97193,93.21
id-5259,O15826,93.22
id-5328,Q4QHJ8,93.3
id-5305,Q27686,93.33
id-2712,O15826,93.37
id-1406,Q27686,93.5
id-2001,P48499,93.53
id-3356,Q4QBL1,93.66
id-468,Q4QBL1,93.66
id-714,O15826,93.72
id-551,O97193,93.83
id-332,O97193,93.89
id-1146,Q27686,93.91
id-3500,Q4QBL1,930.56
id-1799,Q27686,930.59
id-2566,Q4QHJ8,930.96
id-3492,Q4QHJ8,93006.44
id-1264,Q6TUJ5,93031.26
id-738,Q27686,93036.87
id-235,Q6TUJ5,93043.92
id-2728,Q4QBL1,9305.28
id-1803,Q27686,930540.37
id-532,Q6TUJ5,9307.98
id-2039,Q4QBL1,9308.45
id-1101,O15826,9309.68
id-3844,Q4QBL1,931.75
id-1458,O97193,9310.59
id-2329,Q4QHJ8,93103.19
id-2392,O97193,9313.18
id-2676,Q4QBL1,9314.66
id-1341,Q4QBL1,9315.14
id-3792,Q4QHJ8,93166.7
id-2204,O97193,93168.43
id-2427,O97193,9319.74
id-3242,O97193,932.01
id-4774,O15826,932.01
id-2563,Q4QHJ8,9320.74
id-1606,Q6TUJ5,93208.85
id-1331,P48499,9322.91
id-4238,P48499,93237.61
id-2721,Q27686,9324.84
id-441,O97193,9325.0
id-5339,Q4QBL1,9325.57
id-750,Q6TUJ5,93266.38
id-1581,Q6TUJ5,9327.21
id-566,Q4QHJ8,933.35
id-2536,Q27686,933.35
id-3618,O15826,933.51
id-5238,Q27686,9330.0
id-575,Q27686,9330.64
id-906,Q6TUJ5,93302.13
id-4040,Q4QBL1,93342.09
id-146,P48499,93345.27
id-4171,Q4QHJ8,9335.7
id-1869,Q4QHJ8,9336.77
id-99,O15826,9337.07
id-4864,Q4QBL1,9339.44
id-1808,Q4QBL1,9339.44
id-3512,Q4QHJ8,93392.01
id-849,Q4QHJ8,934.02
id-945,O97193,934.11
id-672,O15826,934.35
id-1209,Q4QBL1,934.87
id-1798,Q4QHJ8,934.91
id-869,Q27686,9340.26
id-2261,Q27686,93401.14
id-3227,Q6TUJ5,93409.75
id-1151,Q4QBL1,9343.24
id-5258,Q6TUJ5,9343.8
id-2587,P48499,9345.78
id-2656,Q27686,9346.69
id-206,Q4QBL1,934606.37
id-1030,P48499,9349.38
id-960,P48499,9349.38
id-5248,O97193,9349.93
id-1897,P48499,93498.61
id-1341,O15826,935.15
id-3651,O15826,935.24
id-1835,Q27686,935.38
id-2089,Q4QBL1,935.63
id-1132,Q6TUJ5,935.76
id-655,P48499,9350.95
id-1202,Q4QBL1,9351.49
id-2685,Q4QBL1,9354.1
id-3442,P48499,9356.45
id-4190,Q6TUJ5,9357.96
id-891,Q6TUJ5,93595.16
id-694,P48499,93595.37
id-3348,O15826,936.7
id-765,P48499,936.89
id-3747,Q4QBL1,9360.11
id-4079,Q27686,9361.62
id-3770,O97193,9362.46
id-3709,Q27686,9362.53
id-102,P48499,9362.73
id-307,P48499,93623.53
id-1582,Q4QBL1,9363.99
id-5341,O15826,9364.13
id-2997,Q6TUJ5,9364.6
id-597,Q4QHJ8,93653.65
id-909,P48499,93662.29
id-1811,Q4QBL1,93674.53
id-2344,P48499,93679.26
id-4729,Q6TUJ5,93698.6
id-1145,Q4QHJ8,93699.22
id-1588,Q4QHJ8,937.29
id-1910,Q4QBL1,937.47
id-968,Q6TUJ5,937.8
id-1210,O15826,937.93
id-4857,Q4QBL1,937.99
id-156,Q4QBL1,93713.52
id-566,Q6TUJ5,9373.09
id-2015,P48499,93743.15
id-3813,Q4QBL1,9377.67
id-512,Q4QHJ8,93774.45
id-2871,Q27686,9378.5
id-1916,Q27686,93785.88
id-267,Q6TUJ5,9379.51
id-1700,Q27686,93794.32
id-4251,Q4QBL1,93795.76
id-2704,Q4QHJ8,938.16
id-2133,O15826,938.29
id-2834,Q27686,938.35
id-700,Q6TUJ5,938.95
id-4375,Q6TUJ5,938.99
id-538,P48499,9380.33
id-4237,Q27686,93808.02
id-4876,Q4QHJ8,93813.27
id-665,Q6TUJ5,93813.48
id-189,Q4QBL1,93820.07
id-4374,P48499,9384.33
id-1273,Q27686,9384.37
id-3726,P48499,93851.39
id-2876,P48499,938775.18
id-4429,Q27686,9388.04
id-655,Q27686,9389.12
id-1920,Q4QBL1,9389.5
id-1993,P48499,939.31
id-1719,O15826,939.33
id-1803,Q4QHJ8,939099.4
id-3704,O97193,9391.56
id-1040,Q4QHJ8,9392.24
id-2750,Q4QBL1,93926.85
id-3713,Q27686,93927.47
id-5075,Q4QBL1,9393.51
id-2685,Q4QHJ8,9394.23
id-686,Q6TUJ5,93947.38
id-4327,P48499,9396.72
id-437,Q4QBL1,93963.06
id-1971,Q4QBL1,939692.47
id-3476,P48499,9397.17
id-1834,Q27686,9398.18
id-3558,Q27686,9398.52
id-2085,O15826,9398.7
id-3771,P48499,93982.66
id-4715,O97193,94.01
id-4677,O15826,94.03
id-3253,O15826,94.04
id-5226,O97193,94.09
id-2609,O97193,94.09
id-2807,O97193,94.11
id-2441,Q4QHJ8,94.17
id-1138,O97193,94.17
id-464,Q27686,94.35
id-3206,Q4QBL1,94.36
id-3276,O15826,94.37
id-609,O97193,94.4
id-2436,P48499,94.46
id-4141,Q4QHJ8,94.47
id-2737,O97193,94.51
id-272,P48499,94.54
id-1469,Q4QHJ8,94.6
id-495,O15826,94.63
id-3390,Q4QBL1,94.66
id-1052,O15826,94.67
id-1505,O15826,94.68
id-2060,Q4QHJ8,94.75
id-2103,Q4QBL1,94.82
id-5360,Q4QBL1,94.86
id-1904,O15826,94.87
id-2541,O15826,94.89
id-2396,Q4QBL1,94.97
id-3735,Q27686,940.36
id-5272,Q4QBL1,940.62
id-4571,Q6TUJ5,94004.95
id-1345,Q4QHJ8,9405.82
id-4822,Q4QBL1,9405.83
id-3767,Q4QBL1,94058.22
id-3952,Q27686,9406.94
id-3991,Q6TUJ5,94079.81
id-1324,P48499,9408.93
id-1693,Q6TUJ5,94081.05
id-1355,P48499,9409.6
id-3952,Q4QHJ8,9409.87
id-2355,O97193,941.28
id-561,Q4QHJ8,941.39
id-4025,Q4QHJ8,941.75
id-2437,Q27686,941.84
id-2852,Q27686,941.86
id-4126,O15826,941.91
id-2280,Q6TUJ5,9410.46
id-3037,P48499,9412.44
id-1369,P48499,9412.63
id-269,Q6TUJ5,94122.28
id-1445,Q4QBL1,9413.32
id-2143,P48499,9415.22
id-3305,Q6TUJ5,941530.76
id-1546,Q6TUJ5,9417.44
id-1922,P48499,9417.66
id-890,P48499,9418.75
id-867,Q27686,9418.99
id-361,Q4QHJ8,9419.98
id-173,Q4QHJ8,94198.68
id-2194,Q4QHJ8,942.64
id-1648,Q27686,942.87
id-567,Q4QBL1,942.97
id-3471,Q4QBL1,94235.81
id-2685,Q27686,9425.44
id-2731,O97193,9426.71
id-4053,P48499,9427.65
id-4963,Q4QHJ8,943.09
id-1830,Q4QBL1,943.58
id-1564,Q6TUJ5,943.89
id-4922,Q4QHJ8,943.92
id-3368,Q4QBL1,943.94
id-2517,O97193,943.95
id-4895,Q6TUJ5,9431.18
id-785,P48499,9432.51
id-529,Q27686,9434.43
id-2169,P48499,9434.58
id-1243,Q4QHJ8,94351.46
id-720,P48499,9436.12
id-1409,Q4QBL1,9436.53
id-3326,Q6TUJ5,94368.34
id-211,P48499,9438.51
id-3605,Q4QHJ8,944.29
id-2189,O15826,944.72
id-3535,Q27686,944.99
id-3687,Q6TUJ5,9440.83
id-1344,Q6TUJ5,94402.65
id-303,Q4QBL1,9441.56
id-591,Q27686,94424.21
id-3415,Q4QBL1,9443.16
id-2680,Q4QBL1,9443.36
id-1213,P48499,94455.0
id-3758,Q4QHJ8,94455.52
id-2175,Q27686,9447.57
id-3011,Q27686,9448.09
id-4658,Q4QHJ8,94487.89
id-384,P48499,9449.54
id-2293,Q4QBL1,945.05
id-3399,Q4QHJ8,945.22
id-1877,Q27686,945.4
id-1869,Q4QBL1,9450.33
id-4117,Q27686,9452.07
id-373,Q6TUJ5,9452.99
id-2140,Q6TUJ5,94523.16
id-2761,O97193,9453.31
id-469,Q27686,9453.43
id-2204,Q6TUJ5,945352.56
id-2495,P48499,94538.11
id-1152,Q4QHJ8,94546.83
id-1998,Q4QHJ8,9455.05
id-1633,O15826,9455.21
id-2407,Q4QBL1,946.05
id-5027,Q27686,946.76
id-712,Q4QHJ8,946.85
id-4229,O97193,946.86
id-2783,O15826,946.88
id-4622,Q4QBL1,9460.97
id-2997,Q27686,9461.07
id-2874,Q6TUJ5,9461.99
id-1076,P48499,94616.72
id-4809,Q27686,9462.97
id-2702,Q4QHJ8,94636.98
id-2179,Q4QHJ8,9464.81
id-1042,P48499,9466.26
id-680,Q27686,9469.61
id-4861,Q4QBL1,947.17
id-3956,Q4QBL1,947.3
id-4696,Q4QHJ8,947.48
id-2412,Q27686,947.67
id-2683,Q6TUJ5,9470.26
id-5341,O97193,9471.28
id-2236,Q6TUJ5,9471.28
id-4270,Q4QBL1,9471.43
id-2200,P48499,9473.24
id-4773,Q27686,94733.35
id-3822,O97193,9474.0
id-3056,Q4QBL1,9474.27
id-3615,O15826,9474.35
id-3465,P48499,9474.56
id-4187,Q6TUJ5,9476.21
id-2650,Q6TUJ5,9478.2
id-1280,Q6TUJ5,9478.62
id-3293,Q27686,94786.1
id-388,O97193,948.02
id-2729,Q27686,948.1
id-2547,P48499,948.54
id-1795,Q4QHJ8,948.61
id-69,Q27686,948.89
id-496,P48499,9480.09
id-3456,P48499,94801.09
id-3384,O97193,9484.18
id-5329,Q4QBL1,9484.2
id-1924,O97193,9487.81
id-3122,Q6TUJ5,9487.92
id-1328,Q4QHJ8,9489.13
id-3675,Q4QBL1,9489.47
id-1738,Q27686,94893.77
id-2541,Q4QBL1,949.06
id-280,Q6TUJ5,949.23
id-3076,Q4QBL1,949.4
id-2013,Q6TUJ5,949.66
id-2807,Q4QBL1,949.73
id-126,O97193,949.81
id-5168,O97193,949.86
id-2666,Q4QHJ8,9490.88
id-4336,Q6TUJ5,949008.55
id-1980,Q6TUJ5,9491.94
id-2773,Q6TUJ5,9491.97
id-1440,Q4QHJ8,9492.24
id-2675,Q6TUJ5,94925.66
id-4863,O15826,9493.18
id-2968,Q6TUJ5,9493.79
id-2958,Q6TUJ5,9493.79
id-1559,Q6TUJ5,9493.79
id-3498,Q6TUJ5,94934.0
id-2278,P48499,9496.4
id-3633,P48499,94963.92
id-2405,P48499,9497.62
id-2683,P48499,9499.0
id-3430,Q27686,9499.91
id-773,Q4QBL1,94997.81
id-4463,O97193,95.0
id-5220,Q6TUJ5,95.03
id-3201,O97193,95.05
id-2474,Q27686,95.11
id-491,Q4QBL1,95.18
id-191,Q4QBL1,95.18
id-5292,Q4QHJ8,95.28
id-4620,Q4QHJ8,95.3
id-4365,O97193,95.32
id-4870,Q4QBL1,95.34
id-273,O15826,95.35
id-4678,O15826,95.37
id-817,O15826,95.43
id-2810,O15826,95.43
id-2466,Q4QHJ8,95.45
id-1835,O97193,95.48
id-3162,O15826,95.51
id-3273,Q4QBL1,95.52
id-2218,Q4QHJ8,95.56
id-828,O15826,95.57
id-788,O97193,95.63
id-546,O15826,95.64
id-1500,O97193,95.69
id-466,Q27686,95.72
id-827,O15826,95.74
id-353,O15826,95.74
id-5239,O15826,950.33
id-557,Q27686,950.37
id-3944,Q27686,950.42
id-3785,Q4QHJ8,950.79
id-4127,Q4QHJ8,950.92
id-3560,O15826,950.93
id-3795,Q6TUJ5,95003.86
id-4800,Q4QBL1,95021.28
id-1440,Q6TUJ5,9505.01
id-705,Q4QBL1,9508.11
id-3274,Q27686,9509.73
id-1110,P48499,951.15
id-534,Q4QBL1,951.57
id-2117,O15826,9512.48
id-584,Q27686,9512.61
id-401,Q6TUJ5,95127.86
id-2059,Q27686,95129.53
id-4835,O97193,9514.11
id-508,Q27686,9516.37
id-2353,Q27686,9517.23
id-1980,Q27686,9517.6
id-5272,Q6TUJ5,9517.89
id-4340,Q27686,9518.25
id-1740,Q4QBL1,95182.08
id-976,O15826,9519.24
id-1507,P48499,9519.85
id-2755,Q4QHJ8,952.0
id-1949,O97193,952.04
id-1062,Q4QBL1,952.14
id-535,Q4QHJ8,952.32
id-1230,O15826,952.68
id-2044,Q4QBL1,952.71
id-3288,Q4QHJ8,952.9
id-3549,Q27686,952.98
id-4715,Q4QHJ8,9520.34
id-967,Q4QBL1,9520.76
id-1568,Q4QBL1,9520.76
id-4663,P48499,95205.49
id-2179,Q27686,9521.26
id-4235,O15826,9522.89
id-1328,O15826,9524.22
id-792,Q6TUJ5,9524.54
id-4878,Q27686,9524.63
id-4407,Q27686,9524.72
id-4635,Q4QBL1,95249.51
id-3097,Q4QBL1,95249.51
id-2773,P48499,9526.79
id-620,P48499,9528.02
id-2452,Q6TUJ5,95280.16
id-4719,P48499,9531.84
id-168,Q4QBL1,9531.99
id-3392,P48499,9532.85
id-47,Q6TUJ5,9532.92
id-3196,Q27686,95326.62
id-2420,Q27686,9535.32
id-2566,P48499,9536.9
id-1706,Q4QBL1,9536.93
id-1328,Q4QBL1,9539.45
id-1442,P48499,9539.97
id-3481,O97193,954.68
id-4678,Q4QBL1,954.83
id-3643,Q4QHJ8,954.85
id-784,Q4QBL1,954.9
id-3509,Q6TUJ5,95416.36
id-869,Q4QHJ8,9542.75
id-4126,Q4QHJ8,9543.62
id-3359,P48499,9543.91
id-615,Q4QBL1,95437.52
id-361,P48499,9546.38
id-4813,O97193,9546.51
id-1108,O15826,9546.63
id-3674,Q6TUJ5,95465.51
id-1095,P48499,9547.0
id-1163,O97193,9549.12
id-3187,Q6TUJ5,9549.46
id-2742,Q4QHJ8,95493.92
id-3026,Q4QHJ8,955.21
id-955,O97193,955.67
id-1506,Q27686,955.74
id-1366,Q6TUJ5,9550.41
id-4682,Q6TUJ5,9550.42
id-331,Q27686,95500.84
id-1775,P48499,9551.67
id-1045,P48499,9552.82
id-2214,Q27686,9552.9
id-2704,Q6TUJ5,9553.97
id-3628,O97193,95531.98
id-1838,Q27686,9555.82
id-4023,Q6TUJ5,9558.41
id-3668,Q27686,956.09
id-3743,O15826,956.44
id-1876,Q6TUJ5,956.48
id-3201,Q4QBL1,956.58
id-2805,Q4QBL1,956.6
id-1435,Q4QHJ8,956.95
id-494,Q4QBL1,9560.56
id-4820,Q4QHJ8,9560.81
id-890,Q6TUJ5,9560.94
id-1869,Q27686,9561.07
id-2773,Q4QBL1,9561.62
id-1190,Q27686,9562.84
id-2278,Q6TUJ5,9563.8
id-1989,Q6TUJ5,9563.99
id-244,P48499,956405.53
id-3703,Q4QBL1,95646.38
id-107,Q27686,95661.82
id-4049,Q27686,9568.99
id-2026,Q27686,957.11
id-2373,Q4QBL1,957.2
id-4811,Q4QBL1,957.45
id-540,Q4QHJ8,957.51
id-3237,Q4QBL1,957.7
id-3058,P48499,957034.22
id-2359,Q4QHJ8,95707.31
id-4187,Q27686,9576.89
id-2420,Q4QBL1,9578.42
id-1473,Q6TUJ5,9578.7
id-1461,Q6TUJ5,9578.7
