smile-id,smile
smile-11663,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
smile-11664,C[N@+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
smile-11665,O=C1NC(=S)NC(CC2=CC=CC=C2)=C1
smile-11666,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
smile-11667,OCCSCCCCCCCCCCSCCO
smile-11668,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
smile-11669,O=C(Nc1ccc2c(=O)cc(-c3nnn[nH]3)oc2c1)c1ccc(OCCCCc2ccccc2)cc1
smile-11670,CCOc1ccccc1[C@@H](C)C[C@]1(O)C(C)=C[C@@H](OC(C)=O)[C@]2(C)[C@H]3C[C@H](OC(C)=O)[C@@]4([C@@H](C)OC(C)=O)COCC=C[C@H]4[C@]3(C)CC[C@@H]12
smile-11671,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-]
smile-11672,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
smile-11673,Clc1cccc(N2CCNCC2)c1
smile-11674,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
smile-11675,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)/C(O)=N/S(=O)(=O)N(C)CCOCCN(C)C1=O
smile-11676,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
smile-11677,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC
smile-11678,CCCN1CCCC[C@@H]1/C(O)=N/c1c(C)ccc(O)c1C
smile-11679,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
smile-11680,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1
smile-11681,CC1=CC=C(C=C1)C1(O)CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1
smile-11682,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
smile-11683,O=C1NOCC1\N=C\C1=CC=C(\C=N\C2CONC2=O)C=C1
smile-11684,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1
smile-11685,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
smile-11686,C[C@]12C[C@H](Cl)[C@@]3(Cl)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
smile-11687,N1C2=C(C=CC=C2)N=C1C1=CSC=N1
smile-11688,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1C[C@@H](F)C2=O
smile-11689,Clc1ccc(N2N=NC[C@H]2c2ccncc2)cc1
smile-11690,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
smile-11691,CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC
smile-11692,COc1cc(OC)c2c(c1Cl)O[C@@]1(C2=O)[C@H](C)CC(=O)C[C@H]1OC
smile-11693,N#CCCC#N
smile-11694,O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC(O)=O
smile-11695,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1
smile-11696,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C
smile-11697,CN(C)CC1=CC=C(CSCCNC(NCC2=CC3=C(OCO3)C=C2)=C[N+]([O-])=O)O1
smile-11698,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
smile-11699,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
smile-11700,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
smile-11701,COc1cc2c(NCCCCCO[N+](=O)[O-])ncnc2c(OC)c1OC
smile-11702,CN1c2c(nc(N)[nH]c2=O)NC[C@H]1CNc1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1
smile-11703,NCCCC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)/N=C(\O)CN)C(=O)O
smile-11704,CCC1=C(C)C2=N\C\1=C/C1=C(C)C(C(O)=O)=C(N1)\C(CC(=O)N[C@@H](CC(O)=O)C(O)=O)=C1/N=C(/C=C3\N/C(=C\2)C(C=C)=C3C)[C@@H](C)[C@@H]1CCC(O)=O
smile-11705,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1
smile-11706,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)[C@@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
smile-11707,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
smile-11708,NC(N)=N/C(N)=N\CCc1ccccc1
smile-11709,CC(OCCN1CCCCCC1)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
smile-11710,COC1=CC(=CC(OC)=C1)N(CCNC(C)C)C1=CC2=NC(=CN=C2C=C1)C1=CN(C)N=C1
smile-11711,CCN1C(NC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=CC=C2)C1=O
smile-11712,CCOc1ccc(/N=N/c2ccc(N)cc2N)cc1
smile-11713,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O
smile-11714,C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1
smile-11715,OC(=O)[C@@H]1CCC[C@@H]2SCC[C@H](NC(=O)[C@@H](S)CC3=CC=CC=C3)C(=O)N12
smile-11716,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
smile-11717,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C([C@@H](O)C1=O)C2(C)C
smile-11718,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)C3=CN=CC=C3)=C(C)C(C)=C2O1
smile-11719,OC1=C(O)C=C(C=O)C=C1
smile-11720,CC#C[C@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C
smile-11721,CC(=O)c1ccccc1
smile-11722,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)c4O[C@H]2[C@@H](O)CC[C@@H]3[C@@H]1C5
smile-11723,CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O
smile-11724,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
smile-11725,CC(C)(C)NC[C@H](O)COC1=C2CCCC(=O)C2=CC=C1
smile-11726,C[C@H](C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
smile-11727,CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N
smile-11728,OCc1ccc(Cl)cc1Cl
smile-11729,C[C@]12CC[C@@H](OS(=O)(=O)O)CC1=CC[C@H]1[C@H]2CC[C@@]2(C)C(c3ccc[n+]([O-])c3)=CC[C@H]12
smile-11730,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1
smile-11731,CCNc1nc(C)c2c(n1)N(C1CCCC1)C(=O)[C@H](c1cc[nH]n1)C2
smile-11732,COC(=O)[C@H]1[C@@H](C(=O)Oc2ccccc2)C[C@@H]2CC[C@H]1N2
smile-11733,CC[C@H](C(N)=O)[C@H](C)CC
smile-11734,CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
smile-11735,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)OC[C@H](O)CO)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
smile-11736,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12
smile-11737,C/C=C(\C)C(=O)O[C@H]1[C@H](C)O[C@@H](c2ccc3c(c2O)C(=O)C2=C(O)[C@]4(O)C(=O)C(C(N)=O)=C(O)[C@H](OC(=O)c5ccccc5O)[C@@H]4C[C@@H]2[C@@]3(C)OC)C[C@H]1O
smile-11738,O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O
smile-11739,ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1
smile-11740,B[P@](=O)(OC[C@H]1O[C@@H](n2cc(C)c(O)nc2=O)C[C@@H]1N=[N+]=[N-])O[P@@](=O)(O)C(F)(F)P(=O)(O)O
smile-11741,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC
smile-11742,O=[Ti]=O
smile-11743,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
smile-11744,CCC(C)(C)[C@@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12
smile-11745,NC1=NN=C(\C=C\C2=CC=C(O2)[N+]([O-])=O)C=N1
smile-11746,CC1(C)S[C@@H]2[C@H](NC(=O)CSCC=C)C(=O)N2[C@H]1C(O)=O
smile-11747,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
smile-11748,CC(C)(c1cccnc1)[C@H](O)c1cccnc1
smile-11749,CN1CCN2[C@H]3CCN(CCCC(=O)C4=CC=C(F)C=C4)C[C@H]3C3=C2C1=CC=C3
smile-11750,Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@]314
smile-11751,COc1ccc(C=c2nc(O)c(=Cc3ccccc3)n(CC3CC3)c2=O)cc1
smile-11752,Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
smile-11753,Cc1nccn1C[C@H]1CCc2c(c3cccc4c3n2CCC4)C1=O
smile-11754,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F
smile-11755,CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1
smile-11756,CC(C)NC[C@@H](O)c1cc(O)cc(OS(=O)(=O)O)c1
smile-11757,O=[P@]1(N(CCCl)CCCl)NCCCO1
smile-11758,C[C@@H](N)[C@@H](O)c1ccccc1
smile-11759,O=C1O[C@@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1
smile-11760,CCN(c1ccccc1)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCc3ccccc3OC)c(=O)c2c1
smile-11761,CCC[C@H](N)C(=O)N[C@H]1CCCN1c1c(F)cc2c(=O)c(C(=O)O)cn3c4ccccc4oc1c23
smile-11762,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
smile-11763,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1
smile-11764,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C
smile-11765,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
smile-11766,N=C(N)NCc1cccc(I)c1
smile-11767,CN[C@H](C)CC1=CC=CC=C1
smile-11768,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@@H]3C(=O)N(C)CCN3C)cc2)n1
smile-11769,CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(=O)O)C(=O)O
smile-11770,CCCCNc1ccc(C(=O)OCCN(C)C)cc1
smile-11771,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O
smile-11772,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C3(C)C
smile-11773,COC(=O)[C@@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1
smile-11774,COC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(C1=CC=CC=C1)C1=CC=CC=C1
smile-11775,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
smile-11776,CCOC1=C(O[C@@H]([C@H]2CNCCO2)C2=CC=CC=C2)C=CC=C1
smile-11777,OC(=O)C1=C(NC2=C(C=CC(Cl)=C2)C(O)=O)C=CC=C1
smile-11778,OCC(S)CS
smile-11779,O[C@@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
smile-11780,NC(CCCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O
smile-11781,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O
smile-11782,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1
smile-11783,CC(C)[C@H](O)c1ccc([C@H](C)C(=O)O)cc1
smile-11784,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
smile-11785,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1
smile-11786,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=C(CNCC(C)(C)C)C=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O
smile-11787,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
smile-11788,CNC(=O)ON(C(C)=O)C(=O)NC
smile-11789,CC1=CC=NC2=C1NC(=O)C1=CC=CN=C1N2C1CC1
smile-11790,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
smile-11791,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
smile-11792,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1
smile-11793,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO
smile-11794,NS(=O)(=O)Cc1noc2ccccc12
smile-11795,C/C=C\C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O
smile-11796,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O
smile-11797,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
smile-11798,NC1=NC(=O)[C@@H](c2ccccc2)O1
smile-11799,COC1=CC(=CC(OC)=C1OCCN1CCOCC1)C(=O)C1=CC=C(Cl)C=C1
smile-11800,OCC(CO)(CO)CO
smile-11801,CCC(CC1=C(I)C(O)=C(I)C=C1I)C(O)=O
smile-11802,CC(C)(C)OC(=O)NCCN1C[C@H]2CN(CCOc3ccc(C#N)cc3F)C[C@@H](C1)O2
smile-11803,CC(=O)Cn1nnc([N+](=O)[O-])n1
smile-11804,O=C(Oc1ccccc1)c1ccccc1O
smile-11805,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCCCCN1C(=O)C=CC1=O)C(C)C
smile-11806,N#CCCN1C(=O)[C@@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc21
smile-11807,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
smile-11808,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
smile-11809,NC[C@H]1CC[C@@H](CC1)C(=O)C1=CC=C(CCC(O)=O)C=C1
smile-11810,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1
smile-11811,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
smile-11812,CC[C@@H](c1ccccc1)[C@H](c1ccccc1)c1ccc(OCCN(C)C)cc1
smile-11813,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](C)CCC[N+](C)(C)C)C(C)(C)C)C(=O)O
smile-11814,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2
smile-11815,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CS[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12
smile-11816,N=C1N[C@H](O)[C@@H]2[C@H]3O[C@@]4(O)O[C@@H]([C@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO
smile-11817,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
smile-11818,OCc1cccnc1
smile-11819,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccc(O[C@@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cn1
smile-11820,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H]1[C@@H]1C[C@@H]1[C@]21CCC(=O)O1
smile-11821,O=C1CN(S(=O)(=O)c2oc3ccccc3c2Br)C(=O)N1
smile-11822,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2
smile-11823,CN(C(=O)C[C@@H](N)CCCCCN)[C@H]1CN=C(Nc2ccccn2)NC1=O
smile-11824,Nc1nnnn1-c1ccccc1
smile-11825,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
smile-11826,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1
smile-11827,CCCC[C@H](CC)CN1CN(C[C@H](CC)CCCC)CC(C)(N)C1
smile-11828,CC[C@@]1(c2ccccc2)CCC(=O)NC1=O
smile-11829,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1
smile-11830,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccccc1
smile-11831,O=C(CO)COP(=O)(O)O
smile-11832,CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
smile-11833,COc1c(C(=O)N[C@@H]2CCN3CCC[C@@H]2C3)ccc(N)c1Cl
smile-11834,CC(C)CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@]4(C)[C@@H]3CC[C@]12C
smile-11835,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
smile-11836,C[C@H]1C[C@H](CC(C)(C)C1)OC(=O)C(OC(=O)C1=CN=CC=C1)C1=CC=CC=C1
smile-11837,C[C@@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1
smile-11838,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
smile-11839,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=C1C=CC=C2
smile-11840,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O
smile-11841,O=C(O)CNCC(=O)O
smile-11842,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O
smile-11843,OC1=C2N=CC=CC2=C(Cl)C=C1
smile-11844,CC(C)(C)C(=O)Oc1cc2c(s1)CC[N@@+]([O-])(Cc1ccccc1Cl)C2
smile-11845,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
smile-11846,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
smile-11847,CCN(CC)CCC[C@H](C)Nc1c2ccc(N=[N+]=[N-])cc2nc2ccc(OC)cc12
smile-11848,CC(C)CC1=CC=C(CC(O)=O)C=C1
smile-11849,[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@@H](O[N+]([O-])=O)[C@H](O[N+]([O-])=O)[C@@H](CO[N+]([O-])=O)O[N+]([O-])=O
smile-11850,C[N+]1(C)CCN(C[C@](O)(c2ccccc2)C2CCCCC2)CC1
smile-11851,COc1ccc2c(c1)nc([S@](=O)Cc1ncc(C)c(OC)c1C)n2S(=O)(=O)c1ccc(OCC(=O)O)cc1
smile-11852,CCN(CC)CC1=C(O)C=CC(NC2=CC=NC3=CC(Cl)=CC=C23)=C1
smile-11853,CCN(CC)CC(C)(C)COC(=O)C(CO)C1=CC=CC=C1
smile-11854,Cc1ccc(O)c([C@H](CCNC(C)C)c2ccccc2)c1
smile-11855,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
smile-11856,NC(=O)c1ncn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N
smile-11857,CC(N)C(=O)NC1=C(C)C=CC=C1C
smile-11858,ClCCNCCCl
smile-11859,NC1=CC=C(C=C1)[As](O)(O)=O
smile-11860,CC1=C(/C=C\C(C)=C\C=C\C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C\C2=C(C)C(=O)[C@H](O)CC2(C)C)C(C)(C)C[C@@H](O)C1=O
smile-11861,CCN(CC)CCCOC(=O)[C@@]1(c2ccccc2)C[C@@H]2CC[C@H]1C2
smile-11862,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CNC2=N1
smile-11863,CC[N+](CC)(CC)CC
smile-11864,CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@H](O)[C@H](O)[C@@H]3OC[C@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](NC(=O)c3ccccc3)c3ccc(O)cc3)C(C)=C1C2(O)O
smile-11865,C[S+](C)CC[C@H](N)C(O)=O
smile-11866,Cc1cnc(/C(O)=N\CCc2ccc(S(=O)(=O)N/C(O)=N\[C@@H]3CC[C@@H](O)CC3)cc2)cn1
smile-11867,C[C@H]1CCC[C@@H](C)N1CCC[C@](O)(c1ccccc1)c1ccccn1
smile-11868,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1
smile-11869,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C/C(=N/OCCN)CC[C@@]43C)[C@@H]1CCC2=O
smile-11870,C[C@H](N)C(=O)O
smile-11871,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1
smile-11872,NS(=O)(=O)C1=C(Cl)C=C2NC(NC(=O)C2=C1)C1=CC=CC=C1
smile-11873,C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1
smile-11874,FC(F)OC(Cl)C(F)(F)F
smile-11875,CC1=CC=CN2C(=O)C(=CN=C12)C1=NN=NN1
smile-11876,COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1
smile-11877,CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C1=CC=CC=C1
smile-11878,Cc1ccnc2c1N=C(O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2[C@H]1C[C@@H]1O
smile-11879,S=C(S)N1CCCC1
smile-11880,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1
smile-11881,CC(=O)CC[C@@H]1C(=O)NC(=O)N(c2ccccc2)C1=O
smile-11882,O=P(O)(O)C(O)P(=O)(O)O
